tweets,len,ID,Date,Source,Likes,RTs,location,UserName,Name
@feras_amg @noon يرجى التواصل معنا بتفاصيل طلبك عبر الخاص .,1,1002413069283323904,2018-06-01 04:54:34,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@fawazzz800 @iM2rWan  https://t.co/HHa8XPCndp,1,1002294700378861570,2018-05-31 21:04:12,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@MHaydar21 العفو أخوي 😍💛 https://t.co/pa7cLn7Zpk,1,1002293598585606145,2018-05-31 20:59:50,Falcon Social Media Management ,2,1,Kingdom of Saudi Arabia,noon,نون
"*خذ نفس عميق* 

وغوص في عروض الاكسسوارات و الشنط، نوّنها الحين💛https://t.co/6jMdRSnMeA https://t.co/Pgb8X7BEX3",1,1002248349246930944,2018-05-31 18:00:01,Socialbakers,50,24,Kingdom of Saudi Arabia,noon,نون
أذن؟ https://t.co/W43IBYAJZf,1,1002212383996035072,2018-05-31 15:37:07,Socialbakers,82,36,Kingdom of Saudi Arabia,noon,نون
@NoorAlknani العفو نور 💛 ونسعد بخدمتكم في أي وقت 😍,1,1002109057812041728,2018-05-31 08:46:32,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@y0usef161 @ittihad بالعافية على قلبك يوسف 💛,1,1002106958516834305,2018-05-31 08:38:11,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@SH2rki @ittihad أول الخير 💛,1,1002102365711949824,2018-05-31 08:19:56,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@Mashael19811 @ittihad تقطعها بالعافية 💛,1,1001967339041062912,2018-05-30 23:23:23,Falcon Social Media Management ,1,0,Kingdom of Saudi Arabia,noon,نون
عروضنا غير لأهل الخير 40% على الملابس والأحذية، وزيادة عليها 10% إذا حسابك فوق الـ 500 ريال💛https://t.co/7ce2w2qjjx https://t.co/RsZJazdcr7,1,1001885985267830785,2018-05-30 18:00:07,Socialbakers,71,38,Kingdom of Saudi Arabia,noon,نون
@ziadmoha78 @ittihad 💛,1,1001599088746475520,2018-05-29 23:00:06,Falcon Social Media Management ,2,5,Kingdom of Saudi Arabia,noon,نون
الزين كله عندنا، عطور، شنط وساعات وكلهم عليهم عروض، نونها الحين💛https://t.co/luRD23Q7Fx https://t.co/acS9mr7aGf,1,1001523728230961153,2018-05-29 18:00:38,Socialbakers,71,52,Kingdom of Saudi Arabia,noon,نون
شكلي إذا خلص الفول قبل ما يجي علي الدور💔 https://t.co/srBUm8DTqE,1,1001478457291784192,2018-05-29 15:00:45,Socialbakers,319,244,Kingdom of Saudi Arabia,noon,نون
@Mr3zo88 @noon_cares @kmakazixx هلا، يرجى تزويدناعلى الخاص برقم الطلب أو رقم الهاتف أو البريد المسجل في حساب نون حتى نتمكن من مساعدتك بشكل أفضل. شكراً لك,1,1001382777412079616,2018-05-29 08:40:33,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@salo00ohi7 @ittihad  https://t.co/QEcio4UeAN,1,1001217499436855296,2018-05-28 21:43:48,Falcon Social Media Management ,1,1,Kingdom of Saudi Arabia,noon,نون
@____Khalid___ هلا، هل من الممكن التواصل معنا عبر الخاص، لنتمكن من المساعدة. شكراً!,1,1001211964129935360,2018-05-28 21:21:48,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
عرض الليلة على الملابس الرياضية، نوّنها الحين💛 https://t.co/GRZizMUybn https://t.co/w496xpy0Jn,1,1001161426289897472,2018-05-28 18:00:59,Socialbakers,78,53,Kingdom of Saudi Arabia,noon,نون
@FCB_155 هذا اتحاد الأصفرين 💛💛,1,1001099661330051072,2018-05-28 13:55:33,Falcon Social Media Management ,5,4,Kingdom of Saudi Arabia,noon,نون
@Zabbani1996  https://t.co/AtbljwVuaz,1,1001098731306053634,2018-05-28 13:51:51,Falcon Social Media Management ,1,0,Kingdom of Saudi Arabia,noon,نون
"@al3yshq هلا، يرجى التواصل معنا بتفاصيل طلبك عبر الخاص و ذلك ليتم مساعدتك، شكراً لك.
https://t.co/HuFASkzpDm",1,1001085944445972480,2018-05-28 13:01:03,Falcon Social Media Management ,1,0,Kingdom of Saudi Arabia,noon,نون
@spain_cup هلا، تفضل بزيارة الرابط التالي للتعرف على العروض والأسعار المتوفرة: https://t.co/BaKR5enKdW,1,1000873654517944320,2018-05-27 22:57:29,Falcon Social Media Management ,1,0,Kingdom of Saudi Arabia,noon,نون
"جمهور الذهب يستاهل ذهب 🏆

مدّدنا العرض إلى اليوم الاثنين الساعة 4 مساء، استخدم كود HalaNumoor ويجيك رصيد في نون 100 ريال إذا كنت عميل جديد، ورصيد 50 ريال لعملائنا السابقين💛

حمّل التطبيق ونوّنها الحين📦 https://t.co/duutp0CYNc",1,1000864854708772865,2018-05-27 22:22:31,Twitter for iPhone,873,1175,Kingdom of Saudi Arabia,noon,نون
"حتى أحمد عسيري استخدم كود: HalaNumoor ووصلت له شحنة نون قبل شوي، عندك فرصة للحين تستخدم الكود📦

حمّل التطبيق ونوّنها الحين💛

#ايش_اشتريت_من_نون https://t.co/b3pph74GcK",1,1000862527931207680,2018-05-27 22:13:16,Twitter for iPhone,1020,1119,Kingdom of Saudi Arabia,noon,نون
عرض الليلة الثالثة على الملابس الرجالية، نونها الحين💛https://t.co/2dhfR724wk https://t.co/U2vZbvRAKn,1,1000798911768875008,2018-05-27 18:00:29,Socialbakers,68,65,Kingdom of Saudi Arabia,noon,نون
صباح الخير💛,1,1000641580527767553,2018-05-27 07:35:18,Twitter for iPhone,911,1023,Kingdom of Saudi Arabia,noon,نون
@nrnrnr797979 @ittihad هلا، يرجى التواصل معنا بتفاصيل طلبك عبر الخاص و ذلك ليتم مساعدتك، شكراً لك.,1,1000633938958782464,2018-05-27 07:04:56,Falcon Social Media Management ,1,1,Kingdom of Saudi Arabia,noon,نون
@alajodyaah العفو أختي 😍 وأحنا نخدمكم بعيونا 💛 https://t.co/xX6RpYH9ux,1,1000496855548088320,2018-05-26 22:00:13,Falcon Social Media Management ,4,1,Kingdom of Saudi Arabia,noon,نون
عرض الليلة على مختلف ماركات الاحذية👟 نوّنها على https://t.co/wXK9atMGnd💛 https://t.co/A3JtNmepoP,1,1000436409918877696,2018-05-26 18:00:01,Socialbakers,127,154,Kingdom of Saudi Arabia,noon,نون
@amryaagob العفو أخوي عمرو 😍 ، وحياك عندنا في أي وقت 💛,1,1000429270911668224,2018-05-26 17:31:39,Falcon Social Media Management ,3,1,Kingdom of Saudi Arabia,noon,نون
"@ittihad هلا🐅

عندنا هدية 100 ريال للمستخدمين الجدد على نون باستخدام الكود: HalaNumoor خصم 50 ريال على أول طلب و50 ريال على ثاني طلب، والعرض إلى بكرة الساعة 4 مساء، يلا نوّنها ياجمهور الذهب💛 https://t.co/YtrXyQHlvC",1,1000368641269956610,2018-05-26 13:30:44,Twitter for iPhone,1805,4154,Kingdom of Saudi Arabia,noon,نون
@ittihad مساء النمور*,1,1000362121501315072,2018-05-26 13:04:50,Twitter for iPhone,2382,7070,Kingdom of Saudi Arabia,noon,نون
طبّ وتخيّر على الجوالات ونوّنها الحين💛https://t.co/n3LKW2f3RQ https://t.co/Nzg431qxV0,1,1000361114385891329,2018-05-26 13:00:50,Socialbakers,188,169,Kingdom of Saudi Arabia,noon,نون
@lord_gooner هلا، يرجى التواصل معنا بتفاصيل طلبك عبر الخاص و ذلك ليتم مساعدتك، شكراً لك.,1,1000246746772135936,2018-05-26 05:26:22,Falcon Social Media Management ,2,0,Kingdom of Saudi Arabia,noon,نون
@hBycft4fOJVIAny @noon_cares 💛💛,1,1000119904643829767,2018-05-25 21:02:21,Falcon Social Media Management ,6,19,Kingdom of Saudi Arabia,noon,نون
"عرض الليلة على مختلف الماركات💛

نوّنها على: https://t.co/tYcEI8yKSJ https://t.co/OOhzuDpt9A",1,1000092459848949761,2018-05-25 19:13:17,Twitter for iPhone,94,63,Kingdom of Saudi Arabia,noon,نون
@a______NFC @twinsalanzi_ @twins_alanzi3 العفو 😍 و سعادتكم من سعادتنا 💛 https://t.co/n8oIg2cLco,1,1000003706467778563,2018-05-25 13:20:37,Falcon Social Media Management ,14,10,Kingdom of Saudi Arabia,noon,نون
"@4141Dheem @noon_cares الضمان يكون مقدم من شركة نون و هو مطابق لضمان الشركة المصنعة حيث أنه يشمل جميع العيوب المصنعية. في حال رغبت بالتعرف على سياسة الضمان بالكامل يرجى التفضل بزيارة الرابط التالي.
https://t.co/3F8LYu4ZH3",1,999984246092689409,2018-05-25 12:03:17,Falcon Social Media Management ,5,1,Kingdom of Saudi Arabia,noon,نون
قرّب وقت الأذان.. https://t.co/hEbTzTc9mu,1,999802232211034112,2018-05-25 00:00:02,Socialbakers,118,63,Kingdom of Saudi Arabia,noon,نون
كل عطر يحكي لك حكاية، نوّع في عطورك تتنوع حياتك. نوّنها الحين💛https://t.co/8eAAV41C7W https://t.co/i0XkzN3uCy,1,999213418841235457,2018-05-23 09:00:18,Socialbakers,75,36,Kingdom of Saudi Arabia,noon,نون
@OmxR_ العفو، وتتهنى بالطلبية أخوي عمر 😍 💛,1,999021540221087745,2018-05-22 20:17:50,Falcon Social Media Management ,2,0,Kingdom of Saudi Arabia,noon,نون
الريحة الفخمة تلبق مع جو العزايم اللي تجي في رمضان، نوّنها الحين على العطورات🌙 https://t.co/rTUofRM4yx https://t.co/aJTVTJKCRt,1,998911360552521733,2018-05-22 13:00:01,Socialbakers,52,27,Kingdom of Saudi Arabia,noon,نون
الوضع قبل الأذان بدقيقة.. https://t.co/2suwJASn2e,1,998586978055503872,2018-05-21 15:31:03,Socialbakers,57,25,Kingdom of Saudi Arabia,noon,نون
@NeoKhaledism هلا بصديقنا الجديد 😍  تهمنا راحتك في هالمرة وكل مرة 💛,1,998509869731893248,2018-05-21 10:24:39,Falcon Social Media Management ,1,0,Kingdom of Saudi Arabia,noon,نون
@marittazz شأحلى من كتاب يونسك ويوصل لك لمكانك 😍 نتمنى لك قراءة ممتعة وأحنا بخدمتك في كل وقت 💛,1,998509486854889472,2018-05-21 10:23:07,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
عدّة رمضان مب كاملة؟ نوّنها الحين على كل شيء متعلق بالشهر الفضيل🌙https://t.co/i2bDrS6fYW https://t.co/Ci53rlbORz,1,998277412457594880,2018-05-20 19:00:56,Socialbakers,37,13,Kingdom of Saudi Arabia,noon,نون
"“ما أحب شي يوقف بيني وبين اللي أبي أوصلّه” 
- دلال محمد https://t.co/VphH1sDcGm",1,998186875113230338,2018-05-20 13:01:11,Socialbakers,55,17,Kingdom of Saudi Arabia,noon,نون
ملابس الدرّاجين موجودة على نون🚴 https://t.co/G4ZWEa7XuE,1,997945488476385281,2018-05-19 21:02:00,Twitter for iPhone,33,16,Kingdom of Saudi Arabia,noon,نون
تفرّدي بأزيائك الرمضانية من نون💛https://t.co/At3pnZujO6 https://t.co/VNDmZYJfat,1,997824499079790594,2018-05-19 13:01:13,Socialbakers,34,11,Kingdom of Saudi Arabia,noon,نون
عطرك يعبّر عنك ويكمّل لبسك، اختار العطر اللي يناسبك من نون💛https://t.co/TPQ72S3dYD https://t.co/ctlW12RjFt,1,997462061738151937,2018-05-18 13:01:02,Socialbakers,34,14,Kingdom of Saudi Arabia,noon,نون
"تقبّل الله صيامك، بمناسبة رمضان صار عندنا عروض يومية اسمها ""عروض ما بعد الإفطار"" يعني نوّنها كل يوم بعد الفطور وبتلقى عرض جديد💛",1,997150628114763777,2018-05-17 16:23:30,Twitter for iPhone,26,17,Kingdom of Saudi Arabia,noon,نون
تشكيلة مختلفة من العبايات والفساتين تناسب طلعاتك وعزايمك في رمضان🌙💛https://t.co/Dec7kqN54X https://t.co/WwZZWn3Ir3,1,997099554544627712,2018-05-17 13:00:33,Socialbakers,20,10,Kingdom of Saudi Arabia,noon,نون
"ساعات العمل في رمضان: 

من الساعة ١٠ صباحًا حتى ١٠ صباحًا

يعني فاتحين ٢٤ ساعة، ماتغيّر شي بس ودّنا نقولكم زي الناس الثانيين💛

#رمضان_كريم",1,996842730625040384,2018-05-16 20:00:02,Twitter for iPhone,409,298,Kingdom of Saudi Arabia,noon,نون
@JejeMnoola تسلمين أختي 😍 ، ومبارك عليك الشهر 💛 🌙,1,996839045442473984,2018-05-16 19:45:23,Falcon Social Media Management ,1,0,Kingdom of Saudi Arabia,noon,نون
@ae__y44 💛 https://t.co/vGcstbYswL,1,996736905671790592,2018-05-16 12:59:31,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
#رمضان_كريم عليكم وعلى جميع المسلمين💛 https://t.co/sVSeTAfFP3,1,996723954197774337,2018-05-16 12:08:03,Socialbakers,25,14,Kingdom of Saudi Arabia,noon,نون
أحلى شي سووه البشر إن لبس الرياضة مو بس للنادي💛 https://t.co/H0frAk1Zof https://t.co/SqRFySeqRB,1,996374731241615360,2018-05-15 13:00:22,Socialbakers,16,8,Kingdom of Saudi Arabia,noon,نون
أبدعي بطبخ السمبوسة وما عليك من التقديم صحون نون تتكفل بالشكل😉💛 https://t.co/NtwQbYi0kn https://t.co/bjY0cCqgXS,1,996012382794072065,2018-05-14 13:00:31,Socialbakers,16,20,Kingdom of Saudi Arabia,noon,نون
@AliFutieh الله يبارك فيك 💛امين واياك😍💛,1,995666762715758592,2018-05-13 14:07:09,Falcon Social Media Management ,1,0,Kingdom of Saudi Arabia,noon,نون
@FAAALOTAIBI حياك ابرك الساعات 😍💛,1,995666466446958597,2018-05-13 14:05:58,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@fkhomais حبايبينا 😍، ان شاء الله دايم عند حسن ظنكم💛,1,995666312348295168,2018-05-13 14:05:22,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@MoooNee18 العفو ولو 💛 نحن دائما بالخدمة 😍,1,995666131661787137,2018-05-13 14:04:39,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
"نضمنلك تختم مسلسلات رمضان ومافي شي بيفوتك مع أبل TV يلا نوِّنها الحين💛
https://t.co/ffGfYAAlxk https://t.co/meu1tWSCqu",1,995649997411516416,2018-05-13 13:00:32,Socialbakers,35,10,Kingdom of Saudi Arabia,noon,نون
@GreyCybunny @noon_cares Goo Goo GreyCy! We love you too 💛😍 https://t.co/YHd7vf7D7D,1,995562904693944320,2018-05-13 07:14:27,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@0xIOpEjDaM5fipg  https://t.co/6X0rqyCwpQ,1,995266976116363264,2018-05-12 11:38:32,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
@Ad3278243487 تم الرد على استفسارك عبر الخاص.,1,995232774369013760,2018-05-12 09:22:38,Falcon Social Media Management ,0,0,Kingdom of Saudi Arabia,noon,نون
دكان كريم وصل نون، يلّا نوّنها💛💚https://t.co/NTSJfhesDN https://t.co/Uj1b6ERDb0,1,995227425435865090,2018-05-12 09:01:23,Socialbakers,16,6,Kingdom of Saudi Arabia,noon,نون
من أهم القطع الي تبرز اللبس هي الإكسسوارات💛https://t.co/bbKGEcMkHK https://t.co/AmkrFjIR5Y,1,994925370892738560,2018-05-11 13:01:07,Socialbakers,14,4,Kingdom of Saudi Arabia,noon,نون
"ذا روك وصل السينما السعودية، بتشوفون الفيلم ولّا😉

نوّنها الحين واحجز مكانك من شبّاك التذاكر🍿💛
https://t.co/cUM1XZ9pQa https://t.co/4mC243KWPP",1,994648853042393099,2018-05-10 18:42:20,Twitter for iPhone,30,6,Kingdom of Saudi Arabia,noon,نون
لا يوقفك شي مع كولكشن الحجاب من نايكي💛 https://t.co/RmIiMND1DH https://t.co/ho399MhwMY,1,994539037699395585,2018-05-10 11:25:58,Socialbakers,15,2,Kingdom of Saudi Arabia,noon,نون
"هاي شلة! الجواب الصحيح فيلم Interstellar 🎬 مبروك للفائزين 💛
@nOnAh2oo 
@kaoode https://t.co/yt0D0tAui8",1,994294600868270080,2018-05-09 19:14:40,Twitter for iPhone,14,1,Kingdom of Saudi Arabia,noon,نون
والعين تاكل قبل الفم أحيانًا، مع الأطباق المناسبة من نون💛 https://t.co/B26UwOyZOf https://t.co/NhQP1qa0CC,1,994284089162305539,2018-05-09 18:32:54,Twitter for iPhone,8,3,Kingdom of Saudi Arabia,noon,نون
"بما إن اليوم غبار بالرياض، صورة الغبار هذي من أي فيلم؟

اللي يجاوب صح له فرصة يفوز بتذكرتين لحضور فيلم Avengers في سينما @AMC_Cinemas_SA عرض بكرة الخميس💛 https://t.co/qs2j9WVU37",1,994236854668005376,2018-05-09 15:25:12,Twitter for iPhone,61,28,Kingdom of Saudi Arabia,noon,نون
